Activity_ID,Ticket_Number,Activity_Timestamp,Activity_Type,Owner_Group,Reassignment_Flag
ACT000009795,CHG0000145315,2021-02-24 23:00:00,Assigned to Support,L1 Support,No
ACT000009796,REQ0000145348,2021-02-11 15:00:00,Work In Progress,Vendor,No
ACT000009797,REQ0000145348,2021-02-11 23:00:00,Waiting for User,Network Team,No
ACT000009798,REQ0000145348,2021-02-12 21:00:00,Ticket Created,L3 Support,No
ACT000009799,PRB0000145380,2021-02-08 07:00:00,Work In Progress,L1 Support,No
ACT000009800,PRB0000145380,2021-02-08 18:00:00,Waiting for User,L2 Support,No
ACT000009801,PRB0000145380,2021-02-09 06:00:00,Waiting for User,L2 Support,No
ACT000009802,PRB0000145380,2021-02-09 16:00:00,Ticket Created,L3 Support,No
ACT000009803,PRB0000145385,2021-02-08 01:00:00,Assigned to Support,Network Team,No
ACT000009804,PRB0000145385,2021-02-08 23:00:00,Assigned to Support,App Team,No
ACT000009805,PRB0000145385,2021-02-09 16:00:00,Assigned to Support,L2 Support,No
ACT000009806,PRB0000145385,2021-02-10 13:00:00,Waiting for Vendor,Network Team,No
ACT000009807,PRB0000145385,2021-02-11 09:00:00,Waiting for User,App Team,No
ACT000009808,CHG0000145422,2021-02-12 12:00:00,Ticket Created,L2 Support,No
ACT000009809,CHG0000145422,2021-02-13 10:00:00,Work In Progress,Network Team,No
ACT000009810,PRB0000145438,2021-02-18 17:00:00,Ticket Created,App Team,No
ACT000009811,PRB0000145438,2021-02-18 19:00:00,Assigned to Support,Network Team,No
ACT000009812,PRB0000145438,2021-02-19 10:00:00,Ticket Created,Network Team,No
ACT000009813,PRB0000145438,2021-02-20 00:00:00,Assigned to Support,Network Team,Yes
ACT000009814,CHG0000145451,2021-02-17 01:00:00,Work In Progress,Network Team,No
ACT000009815,CHG0000145451,2021-02-17 12:00:00,Resolved,L1 Support,No
ACT000009816,CHG0000145451,2021-02-18 10:00:00,Assigned to Support,App Team,No
ACT000009817,CHG0000145451,2021-02-19 00:00:00,Waiting for Vendor,L3 Support,No
ACT000009818,CHG0000145451,2021-02-19 10:00:00,Assigned to Support,Network Team,No
ACT000009819,PRB0000145568,2021-02-23 06:00:00,Ticket Created,L1 Support,No
ACT000009820,PRB0000145568,2021-02-23 21:00:00,Waiting for User,L3 Support,No
ACT000009821,PRB0000145568,2021-02-24 08:00:00,Closed,Network Team,No
ACT000009822,PRB0000145568,2021-02-24 11:00:00,Waiting for User,L1 Support,No
ACT000009823,INC0000145684,2021-02-25 03:00:00,Ticket Created,L2 Support,Yes
ACT000009824,INC0000145684,2021-02-26 00:00:00,Assigned to Support,L3 Support,No
ACT000009825,INC0000145684,2021-02-26 16:00:00,Reopened,L3 Support,No
ACT000009826,INC0000145684,2021-02-27 05:00:00,Waiting for User,Vendor,No
ACT000009827,INC0000145692,2021-02-08 21:00:00,Work In Progress,L1 Support,No
ACT000009828,INC0000145692,2021-02-09 07:00:00,Waiting for User,L1 Support,Yes
ACT000009829,CHG0000145694,2021-02-25 21:00:00,Closed,L3 Support,No
ACT000009830,CHG0000145694,2021-02-26 04:00:00,Reopened,Network Team,No
ACT000009831,CHG0000145694,2021-02-27 03:00:00,Assigned to Support,L3 Support,No
ACT000009832,INC0000145705,2021-02-02 22:00:00,Work In Progress,App Team,No
ACT000009833,INC0000145705,2021-02-03 15:00:00,Assigned to Support,Vendor,No
ACT000009834,INC0000145705,2021-02-04 04:00:00,Reopened,L1 Support,No
ACT000009835,INC0000145705,2021-02-04 22:00:00,Waiting for User,Network Team,No
ACT000009836,CHG0000145730,2021-02-14 19:00:00,Ticket Created,L2 Support,No
ACT000009837,CHG0000145730,2021-02-15 07:00:00,Ticket Created,Vendor,No
ACT000009838,CHG0000145730,2021-02-16 03:00:00,Work In Progress,L1 Support,No
ACT000009839,CHG0000145730,2021-02-16 08:00:00,Waiting for User,L2 Support,No
ACT000009840,CHG0000145730,2021-02-17 02:00:00,Waiting for Vendor,App Team,No
ACT000009841,REQ0000145742,2021-02-24 07:00:00,Resolved,L3 Support,No
ACT000009842,REQ0000145742,2021-02-24 18:00:00,Work In Progress,L3 Support,No
ACT000009843,REQ0000145742,2021-02-25 09:00:00,Waiting for Vendor,L2 Support,No
ACT000009844,REQ0000145742,2021-02-25 11:00:00,Waiting for User,Vendor,No
ACT000009845,REQ0000145742,2021-02-26 05:00:00,Ticket Created,L2 Support,No
ACT000009846,CHG0000145771,2021-02-10 13:00:00,Waiting for User,App Team,No
ACT000009847,CHG0000145771,2021-02-10 21:00:00,Work In Progress,Vendor,No
ACT000009848,CHG0000145806,2021-02-19 05:00:00,Waiting for User,L3 Support,No
ACT000009849,CHG0000145806,2021-02-19 15:00:00,Waiting for Vendor,Vendor,No
ACT000009850,CHG0000145806,2021-02-20 12:00:00,Assigned to Support,Network Team,Yes
ACT000009851,CHG0000145806,2021-02-21 04:00:00,Work In Progress,L2 Support,No
ACT000009852,CHG0000145806,2021-02-21 17:00:00,Assigned to Support,App Team,No
ACT000009853,REQ0000145874,2021-02-27 09:00:00,Assigned to Support,L2 Support,No
ACT000009854,REQ0000145874,2021-02-27 16:00:00,Work In Progress,App Team,No
ACT000009855,REQ0000145874,2021-02-28 00:00:00,Work In Progress,Network Team,No
ACT000009856,INC0000145936,2021-02-20 10:00:00,Waiting for Vendor,L3 Support,No
ACT000009857,INC0000145936,2021-02-21 06:00:00,Waiting for User,L3 Support,No
ACT000009858,INC0000145936,2021-02-21 22:00:00,Waiting for Vendor,Network Team,No
ACT000009859,INC0000145936,2021-02-22 17:00:00,Assigned to Support,L1 Support,No
ACT000009860,INC0000145936,2021-02-23 03:00:00,Waiting for User,L2 Support,No
ACT000009861,INC0000145943,2021-02-04 02:00:00,Ticket Created,App Team,No
ACT000009862,INC0000145943,2021-02-04 10:00:00,Assigned to Support,Vendor,No
ACT000009863,INC0000145943,2021-02-05 00:00:00,Work In Progress,L2 Support,No
ACT000009864,INC0000145943,2021-02-05 16:00:00,Waiting for User,L1 Support,No
ACT000009865,INC0000145943,2021-02-06 01:00:00,Work In Progress,Network Team,No
ACT000009866,CHG0000145952,2021-02-25 01:00:00,Waiting for User,L2 Support,Yes
ACT000009867,CHG0000145952,2021-02-26 00:00:00,Waiting for User,L3 Support,No
ACT000009868,CHG0000145952,2021-02-26 09:00:00,Assigned to Support,L2 Support,No
ACT000009869,CHG0000145952,2021-02-26 11:00:00,Work In Progress,L2 Support,No
ACT000009870,REQ0000145970,2021-02-21 09:00:00,Work In Progress,L3 Support,No
ACT000009871,REQ0000145970,2021-02-21 16:00:00,Assigned to Support,Network Team,No
ACT000009872,REQ0000145970,2021-02-22 15:00:00,Assigned to Support,L3 Support,No
ACT000009873,REQ0000145970,2021-02-23 07:00:00,Work In Progress,Network Team,No
ACT000009874,REQ0000145970,2021-02-23 20:00:00,Work In Progress,L3 Support,No
ACT000009875,CHG0000145988,2021-02-02 22:00:00,Resolved,L2 Support,No
ACT000009876,CHG0000145988,2021-02-03 09:00:00,Waiting for User,L1 Support,No
ACT000009877,INC0000146109,2021-02-08 23:00:00,Ticket Created,App Team,No
ACT000009878,INC0000146109,2021-02-09 18:00:00,Work In Progress,Network Team,No
ACT000009879,CHG0000146230,2021-02-24 15:00:00,Assigned to Support,Vendor,Yes
ACT000009880,CHG0000146230,2021-02-25 08:00:00,Waiting for User,Network Team,No
ACT000009881,CHG0000146230,2021-02-25 17:00:00,Work In Progress,L2 Support,No
ACT000009882,CHG0000146230,2021-02-25 18:00:00,Ticket Created,App Team,No
ACT000009883,CHG0000146230,2021-02-26 04:00:00,Ticket Created,L3 Support,No
ACT000009884,REQ0000146275,2021-02-11 04:00:00,Waiting for Vendor,L2 Support,No
ACT000009885,REQ0000146275,2021-02-11 12:00:00,Resolved,L2 Support,No
ACT000009886,REQ0000146275,2021-02-12 09:00:00,Resolved,Network Team,No
ACT000009887,CHG0000146331,2021-02-22 08:00:00,Resolved,Vendor,No
ACT000009888,CHG0000146331,2021-02-23 07:00:00,Ticket Created,App Team,No
ACT000009889,CHG0000146331,2021-02-23 11:00:00,Resolved,Vendor,Yes
ACT000009890,CHG0000146331,2021-02-24 09:00:00,Ticket Created,L2 Support,No
ACT000009891,CHG0000146331,2021-02-24 18:00:00,Waiting for User,L3 Support,No
ACT000009892,REQ0000146543,2021-02-12 19:00:00,Resolved,L1 Support,No
ACT000009893,REQ0000146543,2021-02-13 03:00:00,Resolved,L1 Support,Yes
ACT000009894,REQ0000146543,2021-02-13 09:00:00,Closed,L1 Support,No
ACT000009895,REQ0000146543,2021-02-13 14:00:00,Closed,App Team,No
ACT000009896,REQ0000146546,2021-02-03 09:00:00,Ticket Created,Network Team,No
ACT000009897,REQ0000146546,2021-02-03 14:00:00,Assigned to Support,L2 Support,No
ACT000009898,REQ0000146546,2021-02-03 19:00:00,Assigned to Support,App Team,No
ACT000009899,REQ0000146608,2021-02-03 08:00:00,Work In Progress,L1 Support,No
ACT000009900,REQ0000146608,2021-02-04 03:00:00,Work In Progress,L1 Support,No
ACT000009901,REQ0000146608,2021-02-04 23:00:00,Ticket Created,L1 Support,No
ACT000009902,REQ0000146608,2021-02-05 14:00:00,Work In Progress,App Team,No
ACT000009903,REQ0000146763,2021-02-18 13:00:00,Ticket Created,L2 Support,No
ACT000009904,REQ0000146763,2021-02-19 01:00:00,Waiting for User,L2 Support,No
ACT000009905,REQ0000146763,2021-02-19 12:00:00,Work In Progress,Network Team,No
ACT000009906,REQ0000146763,2021-02-19 18:00:00,Waiting for User,Vendor,Yes
ACT000009907,REQ0000146763,2021-02-20 03:00:00,Assigned to Support,App Team,No
ACT000009908,PRB0000146775,2021-02-13 09:00:00,Waiting for User,L2 Support,No
ACT000009909,PRB0000146775,2021-02-13 20:00:00,Work In Progress,L3 Support,No
ACT000009910,PRB0000146775,2021-02-14 12:00:00,Waiting for User,App Team,No
ACT000009911,PRB0000146775,2021-02-14 13:00:00,Assigned to Support,Network Team,No
ACT000009912,PRB0000146775,2021-02-15 03:00:00,Resolved,Network Team,No
ACT000009913,REQ0000146783,2021-02-18 06:00:00,Ticket Created,L1 Support,Yes
ACT000009914,REQ0000146783,2021-02-19 00:00:00,Waiting for User,App Team,No
ACT000009915,REQ0000146783,2021-02-19 20:00:00,Work In Progress,Network Team,No
ACT000009916,INC0000146795,2021-02-10 06:00:00,Waiting for User,Network Team,No
ACT000009917,INC0000146795,2021-02-11 04:00:00,Work In Progress,L2 Support,No
ACT000009918,INC0000146800,2021-02-13 22:00:00,Closed,Network Team,No
ACT000009919,INC0000146800,2021-02-14 02:00:00,Ticket Created,L2 Support,No
ACT000009920,PRB0000146810,2021-02-27 04:00:00,Assigned to Support,L3 Support,No
ACT000009921,PRB0000146810,2021-02-27 23:00:00,Waiting for Vendor,L2 Support,No
ACT000009922,PRB0000146810,2021-02-28 12:00:00,Assigned to Support,Vendor,No
ACT000009923,REQ0000146882,2021-02-17 01:00:00,Ticket Created,L2 Support,No
ACT000009924,REQ0000146882,2021-02-17 19:00:00,Work In Progress,Network Team,Yes
ACT000009925,CHG0000146946,2021-02-13 00:00:00,Waiting for User,L1 Support,No
ACT000009926,CHG0000146946,2021-02-13 04:00:00,Assigned to Support,L3 Support,No
ACT000009927,INC0000146951,2021-02-09 10:00:00,Waiting for Vendor,Vendor,No
ACT000009928,INC0000146951,2021-02-10 06:00:00,Assigned to Support,L3 Support,No
ACT000009929,INC0000146951,2021-02-10 16:00:00,Reopened,L1 Support,No
ACT000009930,REQ0000146961,2021-02-10 17:00:00,Resolved,Network Team,No
ACT000009931,REQ0000146961,2021-02-11 13:00:00,Resolved,L2 Support,No
ACT000009932,REQ0000146961,2021-02-12 01:00:00,Ticket Created,L1 Support,No
ACT000009933,PRB0000146970,2021-02-11 19:00:00,Resolved,Network Team,No
ACT000009934,PRB0000146970,2021-02-12 12:00:00,Waiting for User,App Team,No
ACT000009935,PRB0000146970,2021-02-12 16:00:00,Work In Progress,L2 Support,No
ACT000009936,PRB0000146970,2021-02-13 06:00:00,Work In Progress,L1 Support,No
ACT000009937,CHG0000147075,2021-02-17 12:00:00,Waiting for Vendor,App Team,No
ACT000009938,CHG0000147075,2021-02-17 20:00:00,Ticket Created,Vendor,No
ACT000009939,CHG0000147075,2021-02-18 07:00:00,Assigned to Support,Network Team,No
ACT000009940,CHG0000147075,2021-02-18 11:00:00,Waiting for User,L2 Support,No
ACT000009941,CHG0000147075,2021-02-18 19:00:00,Assigned to Support,Vendor,No
ACT000009942,INC0000147114,2021-02-08 19:00:00,Resolved,L3 Support,No
ACT000009943,INC0000147114,2021-02-09 13:00:00,Waiting for Vendor,App Team,No
ACT000009944,INC0000147114,2021-02-10 09:00:00,Waiting for User,Vendor,No
ACT000009945,INC0000147119,2021-02-26 00:00:00,Resolved,L3 Support,No
ACT000009946,INC0000147119,2021-02-26 08:00:00,Assigned to Support,Vendor,No
ACT000009947,INC0000147119,2021-02-26 20:00:00,Work In Progress,App Team,No
ACT000009948,INC0000147119,2021-02-27 10:00:00,Reopened,L1 Support,No
ACT000009949,INC0000147125,2021-02-12 07:00:00,Waiting for User,L2 Support,No
ACT000009950,INC0000147125,2021-02-12 14:00:00,Assigned to Support,Network Team,No
ACT000009951,INC0000147125,2021-02-13 05:00:00,Assigned to Support,Vendor,No
ACT000009952,INC0000147125,2021-02-13 21:00:00,Waiting for User,Network Team,Yes
ACT000009953,PRB0000147141,2021-02-12 13:00:00,Waiting for User,L1 Support,No
ACT000009954,PRB0000147141,2021-02-13 00:00:00,Assigned to Support,L1 Support,Yes
ACT000009955,PRB0000147141,2021-02-13 02:00:00,Waiting for Vendor,L1 Support,No
ACT000009956,PRB0000147141,2021-02-13 09:00:00,Resolved,L3 Support,No
ACT000009957,REQ0000147144,2021-02-15 12:00:00,Reopened,L2 Support,No
ACT000009958,REQ0000147144,2021-02-15 21:00:00,Waiting for User,L1 Support,No
ACT000009959,REQ0000147144,2021-02-16 17:00:00,Work In Progress,L3 Support,No
ACT000009960,REQ0000147144,2021-02-17 14:00:00,Ticket Created,Network Team,Yes
ACT000009961,PRB0000147191,2021-02-12 06:00:00,Waiting for Vendor,L2 Support,No
ACT000009962,PRB0000147191,2021-02-13 00:00:00,Work In Progress,L3 Support,No
ACT000009963,PRB0000147191,2021-02-13 07:00:00,Reopened,L2 Support,No
ACT000009964,PRB0000147191,2021-02-13 08:00:00,Waiting for Vendor,Vendor,No
ACT000009965,PRB0000147242,2021-02-25 04:00:00,Waiting for Vendor,Network Team,No
ACT000009966,PRB0000147242,2021-02-25 06:00:00,Resolved,Vendor,No
ACT000009967,PRB0000147251,2021-02-05 04:00:00,Waiting for Vendor,Vendor,No
ACT000009968,PRB0000147251,2021-02-05 06:00:00,Work In Progress,App Team,No
ACT000009969,PRB0000147251,2021-02-06 03:00:00,Resolved,Vendor,No
ACT000009970,PRB0000147251,2021-02-06 19:00:00,Waiting for User,Network Team,No
ACT000009971,REQ0000147278,2021-02-11 02:00:00,Work In Progress,L3 Support,No
ACT000009972,REQ0000147278,2021-02-11 18:00:00,Resolved,L2 Support,No
ACT000009973,REQ0000147278,2021-02-12 10:00:00,Closed,Vendor,No
ACT000009974,REQ0000147278,2021-02-12 23:00:00,Assigned to Support,L3 Support,No
ACT000009975,REQ0000147278,2021-02-13 13:00:00,Waiting for Vendor,L1 Support,No
ACT000009976,INC0000147280,2021-02-09 23:00:00,Work In Progress,Vendor,No
ACT000009977,INC0000147280,2021-02-10 19:00:00,Work In Progress,L3 Support,No
ACT000009978,INC0000147280,2021-02-11 10:00:00,Assigned to Support,Network Team,No
ACT000009979,INC0000147280,2021-02-12 00:00:00,Ticket Created,App Team,No
ACT000009980,INC0000147280,2021-02-12 01:00:00,Waiting for Vendor,Network Team,No
ACT000009981,REQ0000147384,2021-02-13 22:00:00,Resolved,L1 Support,No
ACT000009982,REQ0000147384,2021-02-14 06:00:00,Ticket Created,L3 Support,No
ACT000009983,PRB0000147452,2021-02-12 20:00:00,Waiting for Vendor,L3 Support,No
ACT000009984,PRB0000147452,2021-02-13 00:00:00,Waiting for Vendor,L3 Support,No
ACT000009985,PRB0000147452,2021-02-13 05:00:00,Assigned to Support,App Team,No
ACT000009986,PRB0000147452,2021-02-14 01:00:00,Assigned to Support,Vendor,No
ACT000009987,REQ0000147477,2021-02-08 12:00:00,Waiting for User,L3 Support,Yes
ACT000009988,REQ0000147477,2021-02-09 08:00:00,Waiting for User,App Team,No
ACT000009989,REQ0000147477,2021-02-09 19:00:00,Work In Progress,Network Team,No
ACT000009990,CHG0000147493,2021-03-01 02:00:00,Waiting for User,L2 Support,No
ACT000009991,CHG0000147493,2021-03-02 01:00:00,Work In Progress,L2 Support,No
ACT000009992,CHG0000147493,2021-03-02 15:00:00,Assigned to Support,App Team,No
ACT000009993,PRB0000147551,2021-02-21 08:00:00,Resolved,Vendor,No
ACT000009994,PRB0000147551,2021-02-21 21:00:00,Resolved,Vendor,No
ACT000009995,PRB0000147551,2021-02-22 08:00:00,Ticket Created,L2 Support,No
ACT000009996,PRB0000147551,2021-02-23 05:00:00,Assigned to Support,Vendor,No
ACT000009997,CHG0000147561,2021-02-12 17:00:00,Closed,App Team,No
ACT000009998,CHG0000147561,2021-02-13 08:00:00,Assigned to Support,Network Team,No
ACT000009999,CHG0000147561,2021-02-14 03:00:00,Waiting for User,L3 Support,No
ACT000010000,CHG0000147561,2021-02-14 21:00:00,Waiting for User,App Team,No
ACT000010001,CHG0000147561,2021-02-14 23:00:00,Waiting for Vendor,Vendor,No
ACT000010002,INC0000147655,2021-02-11 10:00:00,Waiting for User,Network Team,No
ACT000010003,INC0000147655,2021-02-11 11:00:00,Waiting for User,App Team,No
ACT000010004,INC0000147655,2021-02-12 02:00:00,Waiting for User,Network Team,No
ACT000010005,REQ0000147660,2021-02-13 10:00:00,Ticket Created,L3 Support,No
ACT000010006,REQ0000147660,2021-02-13 13:00:00,Ticket Created,App Team,Yes
ACT000010007,REQ0000147660,2021-02-13 19:00:00,Resolved,L3 Support,No
ACT000010008,REQ0000147660,2021-02-13 22:00:00,Work In Progress,L3 Support,No
ACT000010009,REQ0000147660,2021-02-14 09:00:00,Waiting for Vendor,L1 Support,No
ACT000010010,INC0000147713,2021-02-27 09:00:00,Waiting for User,L3 Support,No
ACT000010011,INC0000147713,2021-02-27 19:00:00,Waiting for User,L1 Support,Yes
ACT000010012,INC0000147713,2021-02-28 10:00:00,Work In Progress,Network Team,No
ACT000010013,INC0000147713,2021-02-28 18:00:00,Work In Progress,L1 Support,No
ACT000010014,REQ0000147719,2021-02-07 09:00:00,Work In Progress,App Team,Yes
ACT000010015,REQ0000147719,2021-02-07 22:00:00,Waiting for User,L1 Support,No
ACT000010016,CHG0000147763,2021-03-01 09:00:00,Work In Progress,App Team,Yes
ACT000010017,CHG0000147763,2021-03-01 12:00:00,Waiting for Vendor,L2 Support,No
ACT000010018,CHG0000147763,2021-03-01 15:00:00,Waiting for User,Network Team,No
ACT000010019,REQ0000147777,2021-02-22 23:00:00,Waiting for User,Network Team,No
ACT000010020,REQ0000147777,2021-02-23 19:00:00,Resolved,L3 Support,No
ACT000010021,REQ0000147777,2021-02-24 03:00:00,Waiting for User,L2 Support,No
ACT000010022,REQ0000147777,2021-02-24 04:00:00,Assigned to Support,Vendor,No
ACT000010023,REQ0000147777,2021-02-24 19:00:00,Reopened,Vendor,No
ACT000010024,REQ0000147779,2021-02-25 01:00:00,Work In Progress,L2 Support,No
ACT000010025,REQ0000147779,2021-02-25 09:00:00,Ticket Created,App Team,No
ACT000010026,REQ0000147779,2021-02-26 03:00:00,Ticket Created,L2 Support,Yes
ACT000010027,REQ0000147779,2021-02-26 11:00:00,Work In Progress,L3 Support,No
ACT000010028,CHG0000147820,2021-02-06 19:00:00,Work In Progress,Vendor,No
ACT000010029,CHG0000147820,2021-02-07 11:00:00,Resolved,L1 Support,No
ACT000010030,REQ0000147837,2021-02-19 07:00:00,Ticket Created,L3 Support,No
ACT000010031,REQ0000147837,2021-02-19 15:00:00,Waiting for User,L2 Support,No
ACT000010032,REQ0000147837,2021-02-20 13:00:00,Ticket Created,Vendor,No
ACT000010033,REQ0000147837,2021-02-21 02:00:00,Assigned to Support,App Team,No
ACT000010034,REQ0000147972,2021-02-22 04:00:00,Ticket Created,L2 Support,No
ACT000010035,REQ0000147972,2021-02-22 15:00:00,Assigned to Support,Network Team,Yes
ACT000010036,REQ0000147972,2021-02-22 23:00:00,Waiting for User,L2 Support,No
ACT000010037,REQ0000147972,2021-02-23 18:00:00,Assigned to Support,L2 Support,No
ACT000010038,REQ0000147972,2021-02-24 04:00:00,Ticket Created,App Team,No
ACT000010039,REQ0000148062,2021-02-20 23:00:00,Ticket Created,L1 Support,No
ACT000010040,REQ0000148062,2021-02-21 22:00:00,Waiting for User,Vendor,No
ACT000010041,REQ0000148062,2021-02-22 05:00:00,Assigned to Support,L2 Support,No
ACT000010042,PRB0000148066,2021-02-09 00:00:00,Waiting for User,App Team,No
ACT000010043,PRB0000148066,2021-02-09 14:00:00,Waiting for Vendor,Network Team,No
ACT000010044,CHG0000148068,2021-02-16 10:00:00,Work In Progress,Vendor,No
ACT000010045,CHG0000148068,2021-02-16 13:00:00,Waiting for Vendor,Vendor,No
ACT000010046,REQ0000148159,2021-02-02 21:00:00,Work In Progress,Vendor,No
ACT000010047,REQ0000148159,2021-02-03 00:00:00,Closed,Network Team,No
ACT000010048,REQ0000148159,2021-02-03 20:00:00,Work In Progress,L1 Support,No
ACT000010049,REQ0000148159,2021-02-04 12:00:00,Work In Progress,L1 Support,No
ACT000010050,REQ0000148159,2021-02-04 14:00:00,Work In Progress,App Team,No
ACT000010051,PRB0000148175,2021-02-14 11:00:00,Waiting for Vendor,Vendor,No
ACT000010052,PRB0000148175,2021-02-14 12:00:00,Closed,L1 Support,No
ACT000010053,INC0000148184,2021-02-28 00:00:00,Assigned to Support,L1 Support,No
ACT000010054,INC0000148184,2021-02-28 22:00:00,Resolved,L3 Support,No
ACT000010055,REQ0000148233,2021-02-12 17:00:00,Work In Progress,L1 Support,No
ACT000010056,REQ0000148233,2021-02-12 23:00:00,Waiting for User,Network Team,No
ACT000010057,REQ0000148233,2021-02-13 16:00:00,Work In Progress,L1 Support,No
ACT000010058,REQ0000148233,2021-02-14 04:00:00,Assigned to Support,App Team,No
ACT000010059,REQ0000148233,2021-02-15 03:00:00,Work In Progress,L3 Support,No
ACT000010060,CHG0000148294,2021-02-07 05:00:00,Waiting for Vendor,L2 Support,No
ACT000010061,CHG0000148294,2021-02-07 06:00:00,Work In Progress,L2 Support,No
ACT000010062,CHG0000148294,2021-02-08 05:00:00,Ticket Created,App Team,No
ACT000010063,CHG0000148294,2021-02-08 07:00:00,Waiting for User,App Team,No
ACT000010064,CHG0000148371,2021-02-09 13:00:00,Ticket Created,App Team,No
ACT000010065,CHG0000148371,2021-02-09 23:00:00,Waiting for Vendor,Vendor,No
ACT000010066,CHG0000148374,2021-02-17 03:00:00,Work In Progress,L2 Support,No
ACT000010067,CHG0000148374,2021-02-17 11:00:00,Work In Progress,Network Team,No
ACT000010068,INC0000148408,2021-02-18 07:00:00,Work In Progress,L1 Support,No
ACT000010069,INC0000148408,2021-02-19 03:00:00,Waiting for Vendor,L2 Support,No
ACT000010070,INC0000148408,2021-02-19 18:00:00,Work In Progress,Network Team,No
ACT000010071,INC0000148408,2021-02-19 22:00:00,Work In Progress,L2 Support,No
ACT000010072,INC0000148408,2021-02-20 00:00:00,Work In Progress,L2 Support,No
ACT000010073,INC0000148446,2021-02-02 04:00:00,Ticket Created,App Team,No
ACT000010074,INC0000148446,2021-02-02 12:00:00,Assigned to Support,Network Team,No
ACT000010075,INC0000148446,2021-02-03 07:00:00,Work In Progress,App Team,No
ACT000010076,REQ0000148485,2021-02-08 02:00:00,Ticket Created,L2 Support,No
ACT000010077,REQ0000148485,2021-02-08 20:00:00,Work In Progress,L2 Support,No
ACT000010078,REQ0000148485,2021-02-09 06:00:00,Waiting for Vendor,L3 Support,Yes
ACT000010079,REQ0000148485,2021-02-09 20:00:00,Waiting for Vendor,L3 Support,No
ACT000010080,REQ0000148485,2021-02-10 14:00:00,Ticket Created,L1 Support,No
ACT000010081,INC0000148494,2021-02-03 02:00:00,Assigned to Support,Vendor,No
ACT000010082,INC0000148494,2021-02-04 01:00:00,Waiting for User,L1 Support,No
ACT000010083,INC0000148494,2021-02-04 11:00:00,Work In Progress,Network Team,No
ACT000010084,INC0000148494,2021-02-05 03:00:00,Ticket Created,Network Team,No
ACT000010085,CHG0000148498,2021-02-17 08:00:00,Work In Progress,L2 Support,No
ACT000010086,CHG0000148498,2021-02-18 04:00:00,Work In Progress,App Team,No
ACT000010087,CHG0000148498,2021-02-18 09:00:00,Waiting for Vendor,Network Team,No
ACT000010088,CHG0000148498,2021-02-18 18:00:00,Work In Progress,Vendor,No
ACT000010089,PRB0000148536,2021-02-08 18:00:00,Work In Progress,L2 Support,No
ACT000010090,PRB0000148536,2021-02-09 14:00:00,Work In Progress,App Team,No
ACT000010091,PRB0000148536,2021-02-10 09:00:00,Waiting for Vendor,Network Team,No
ACT000010092,PRB0000148536,2021-02-10 12:00:00,Resolved,L2 Support,No
ACT000010093,REQ0000148577,2021-02-02 00:00:00,Waiting for User,L1 Support,No
ACT000010094,REQ0000148577,2021-02-02 17:00:00,Assigned to Support,L3 Support,No
ACT000010095,REQ0000148577,2021-02-03 08:00:00,Waiting for User,L3 Support,No
ACT000010096,REQ0000148577,2021-02-03 23:00:00,Resolved,Vendor,No
ACT000010097,REQ0000148577,2021-02-04 14:00:00,Assigned to Support,L2 Support,No
ACT000010098,INC0000148739,2021-02-07 06:00:00,Waiting for User,Network Team,Yes
ACT000010099,INC0000148739,2021-02-08 01:00:00,Ticket Created,L1 Support,No
ACT000010100,REQ0000148924,2021-02-13 05:00:00,Ticket Created,L3 Support,No
ACT000010101,REQ0000148924,2021-02-13 10:00:00,Waiting for User,App Team,No
ACT000010102,CHG0000148970,2021-02-21 01:00:00,Closed,Network Team,No
ACT000010103,CHG0000148970,2021-02-21 08:00:00,Work In Progress,L1 Support,No
ACT000010104,CHG0000148970,2021-02-22 07:00:00,Waiting for Vendor,App Team,No
ACT000010105,CHG0000148970,2021-02-22 22:00:00,Waiting for User,L1 Support,Yes
ACT000010106,REQ0000149062,2021-02-06 23:00:00,Work In Progress,L3 Support,No
ACT000010107,REQ0000149062,2021-02-07 03:00:00,Work In Progress,Network Team,No
ACT000010108,REQ0000149062,2021-02-07 12:00:00,Waiting for User,L3 Support,No
ACT000010109,REQ0000149062,2021-02-07 13:00:00,Resolved,L3 Support,No
ACT000010110,REQ0000149074,2021-02-05 18:00:00,Assigned to Support,Vendor,No
ACT000010111,REQ0000149074,2021-02-06 11:00:00,Reopened,Vendor,No
ACT000010112,REQ0000149133,2021-02-08 14:00:00,Work In Progress,L3 Support,No
ACT000010113,REQ0000149133,2021-02-09 07:00:00,Assigned to Support,L2 Support,No
ACT000010114,REQ0000149232,2021-02-21 23:00:00,Waiting for User,L1 Support,No
ACT000010115,REQ0000149232,2021-02-22 08:00:00,Resolved,L1 Support,No
ACT000010116,PRB0000149248,2021-02-07 02:00:00,Work In Progress,Network Team,No
ACT000010117,PRB0000149248,2021-02-08 00:00:00,Assigned to Support,App Team,No
ACT000010118,PRB0000149248,2021-02-08 13:00:00,Waiting for Vendor,Network Team,No
ACT000010119,PRB0000149248,2021-02-09 06:00:00,Work In Progress,App Team,No
ACT000010120,REQ0000149302,2021-02-08 13:00:00,Assigned to Support,Network Team,No
ACT000010121,REQ0000149302,2021-02-08 20:00:00,Waiting for User,App Team,Yes
ACT000010122,REQ0000149302,2021-02-09 04:00:00,Resolved,L1 Support,No
